text,label,prompt,prediction
while with thy childlike faith we lean,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
while with thy childlike faith we lean",0
"a wagon, overarched with evergreen,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a wagon, overarched with evergreen,",0
"upon her sister dear,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
upon her sister dear,",0
"""before god, sir, i vow, when you are gone,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""before god, sir, i vow, when you are gone,",0
"“acca, ’tis past! he swims before my sight,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
“acca, ’tis past! he swims before my sight,",0
"east, west, north, south, are his domain.",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
east, west, north, south, are his domain.",0
"with the earls of the goths about her: so queenly did she seem,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
with the earls of the goths about her: so queenly did she seem,",0
with spring’s delicious trouble in the ground,3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
with spring’s delicious trouble in the ground",0
"they are fastened well, nom d'un chien!",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
they are fastened well, nom d'un chien!",1
"""a quick consumption, that no art could cure!",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""a quick consumption, that no art could cure!",0
around thy place of slumber glowing!,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
around thy place of slumber glowing!",0
"love works at the centre,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
love works at the centre,",1
of nature's gold and mints it.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
of nature's gold and mints it.",0
"shall dwindle, shall blend,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
shall dwindle, shall blend,",0
"a story of the days of old,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a story of the days of old,",0
"and she passed out between the blessed things,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and she passed out between the blessed things,",0
"""how to observe"" is what thy pages show,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""how to observe"" is what thy pages show,",1
"dey kin talk from hyeah to yandah,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
dey kin talk from hyeah to yandah,",0
"by his sacrifice, foreknown",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
by his sacrifice, foreknown",0
"first, he mused what the animal substance or herb is",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
first, he mused what the animal substance or herb is",0
three banks in three degrees the sailors bore;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
three banks in three degrees the sailors bore;",0
"and that unrest which men miscall delight,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and that unrest which men miscall delight,",0
her eye proclaims her of the briton line:,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
her eye proclaims her of the briton line:",1
"in a dell mid lawny hills,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
in a dell mid lawny hills,",0
"that thou should'st smile again?""--the evening came,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that thou should'st smile again?""--the evening came,",0
"eliab this occasion seized,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
eliab this occasion seized,",0
"and changing like a poet's rhymes,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and changing like a poet's rhymes,",0
my breast was calm as summer's sea,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
my breast was calm as summer's sea",0
"when your rights was our wrongs, john,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
when your rights was our wrongs, john,",0
godminster chimes,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
godminster chimes",0
nothin' to du but watch my shadder's trace,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
nothin' to du but watch my shadder's trace",0
mere raft of stone;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
mere raft of stone;",0
"a spirit, neither here nor there,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a spirit, neither here nor there,",0
"and then, to go to sleep;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and then, to go to sleep;",0
were i once more the lover,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
were i once more the lover",0
"even while we gaze, though it awhile avail",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
even while we gaze, though it awhile avail",0
"well, i guess i looked at that hand",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
well, i guess i looked at that hand",0
"a man may see the moon so, in a pond,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a man may see the moon so, in a pond,",0
"the oriole in the elm; the noisy jay,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the oriole in the elm; the noisy jay,",0
"once upon a time, i lay",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
once upon a time, i lay",0
still is my heart and vacant is my breath--,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
still is my heart and vacant is my breath--",0
with sharp turns weaving,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
with sharp turns weaving",0
"flew to and fro,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
flew to and fro,",0
here on the cliff beneath the oleanders,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
here on the cliff beneath the oleanders",0
his pass to the majestical far shore.,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
his pass to the majestical far shore.",0
"then he said ""amarant""; and the damsel drew",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
then he said ""amarant""; and the damsel drew",0
...    and call to him.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
...    and call to him.",0
how seen? how known? as through your glass,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
how seen? how known? as through your glass",1
"(so thick they crowd), 'tis hardly seen.",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
(so thick they crowd), 'tis hardly seen.",0
"we were content to show,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
we were content to show,",1
"young childhood, with a moisten'd eye,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
young childhood, with a moisten'd eye,",0
"on their tracks his eyes were fastened,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
on their tracks his eyes were fastened,",0
"darling, the merciful father",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
darling, the merciful father",0
bird that from the nadir's floor,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
bird that from the nadir's floor",0
to touch such goodness with a grimy palm.,3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to touch such goodness with a grimy palm.",0
"the willows, and the hazel copses green,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the willows, and the hazel copses green,",0
the likeness of the wood's remembered leaves.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the likeness of the wood's remembered leaves.",0
"his days in peace; but his straight lips were bent,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
his days in peace; but his straight lips were bent,",0
for vessels moulded by a mortal hand?,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
for vessels moulded by a mortal hand?",0
"what i have heard,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
what i have heard,",0
but laon? on high freedom's desert land,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but laon? on high freedom's desert land",0
"on that shaded day,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
on that shaded day,",0
the lady eunice such a life she flew,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the lady eunice such a life she flew",0
i would not live alway--live alway below!,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i would not live alway--live alway below!",0
for suddenly the sweet bells overcame,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
for suddenly the sweet bells overcame",0
yon creamy lily for their pavilion,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
yon creamy lily for their pavilion",1
"appeared to me,--may i again behold it!",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
appeared to me,--may i again behold it!",0
"betrayed how mightily its heart was stirred,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
betrayed how mightily its heart was stirred,",0
"overleaning, with flickering meaning and sign,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
overleaning, with flickering meaning and sign,",0
no man could compete with kwasind.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
no man could compete with kwasind.",0
that by nor sound nor word,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that by nor sound nor word",0
when our mother nature laughs around;,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
when our mother nature laughs around;",0
"from kindling spark struck out from dead king's brow,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
from kindling spark struck out from dead king's brow,",0
"precisely, at all events, what he ought not,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
precisely, at all events, what he ought not,",0
"first feels the gathering head of steam,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
first feels the gathering head of steam,",0
and to thy brief captivity was brought,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and to thy brief captivity was brought",0
and listening to thy home's familiar chime,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and listening to thy home's familiar chime",0
"sometimes towards heav'n and the full-blazing sun,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
sometimes towards heav'n and the full-blazing sun,",0
"all right,' says t'other, 'only step round smart;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
all right,' says t'other, 'only step round smart;",0
"dearest, why should i mourn, whimper, and whine, i that have yet to live?",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
dearest, why should i mourn, whimper, and whine, i that have yet to live?",0
"in every health we drink, my boys,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
in every health we drink, my boys,",0
"where holds the soul communion with its god,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
where holds the soul communion with its god,",0
"the limpid ocean mirrors all the stars,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the limpid ocean mirrors all the stars,",0
ashes and jet all hues outshine.,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ashes and jet all hues outshine.",0
many changes have been run,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
many changes have been run",0
bred onely and completed to the taste,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
bred onely and completed to the taste",1
what flecks the outer gray beyond,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
what flecks the outer gray beyond",0
"""does he mean himself, i wonder?",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""does he mean himself, i wonder?",0
"lull’d in her lap, amidst a train of loves,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
lull’d in her lap, amidst a train of loves,",0
come up like ocean murmurs. but the scene,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
come up like ocean murmurs. but the scene",0
sweet poesy from heaven,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
sweet poesy from heaven",0
"o, i can ne'er forget",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
o, i can ne'er forget",0
"the leprous corpse, touched by this spirit tender,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the leprous corpse, touched by this spirit tender,",0
"ambrosial odours and ambrosial flowers,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ambrosial odours and ambrosial flowers,",0
his sweeter voice a just accordance kept.,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
his sweeter voice a just accordance kept.",0
"unhitched the breeching from a shaft,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
unhitched the breeching from a shaft,",0
tis that one told us it was life. 'for not,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
tis that one told us it was life. 'for not",0
who fishes in the frog-pond still?,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
who fishes in the frog-pond still?",0
"""as the gods would i see,"" said sigurd, ""though death light up the land.""",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""as the gods would i see,"" said sigurd, ""though death light up the land.""",0
"which leans over to the lane,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
which leans over to the lane,",0
"you hardly know when you are coming back,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
you hardly know when you are coming back,",0
"but the great spirit plants it in our hearts,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but the great spirit plants it in our hearts,",1
"nor is he, as some sages swear,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
nor is he, as some sages swear,",0
"of his faint steed; the latter, as he stretch’d",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
of his faint steed; the latter, as he stretch’d",0
"i strive, i pray.",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i strive, i pray.",0
who god possesseth,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
who god possesseth",0
"these often bathed she in her fluxive eyes,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
these often bathed she in her fluxive eyes,",0
"that you or yours, having an appetite,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that you or yours, having an appetite,",0
"and then, if it should be",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and then, if it should be",0
"ez though i wanted to enlist 'em,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ez though i wanted to enlist 'em,",0
"behind the sea-wall's rugged length,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
behind the sea-wall's rugged length,",0
how they will tell the shipwreck,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
how they will tell the shipwreck",0
tis gone past recalling!,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
tis gone past recalling!",0
one lucent foot's delaying tip,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
one lucent foot's delaying tip",0
at his approaching footsteps.  winter came,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
at his approaching footsteps.  winter came",0
henceforth to labor's chivalry,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
henceforth to labor's chivalry",0
i'll be ther in a minit.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i'll be ther in a minit.",0
our lives and safeties all;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
our lives and safeties all;",0
that little barley-cake you keep from him,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that little barley-cake you keep from him",0
our wavering apparitions pass,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
our wavering apparitions pass",0
"and ye who attend her imperial car,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and ye who attend her imperial car,",0
for that’s his specialty. what creature else,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
for that’s his specialty. what creature else",0
her thoughts are like the lotus,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
her thoughts are like the lotus",0
"thou wovest dreams of joy and fear,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
thou wovest dreams of joy and fear,",0
"that, following this slight trace,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that, following this slight trace,",0
but now for me than you—the other way.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but now for me than you—the other way.",0
who wrote this modest version i suppose,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
who wrote this modest version i suppose",0
--the drones of the community; they feed,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
--the drones of the community; they feed",0
the echoing sounds grow fainter and then cease;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the echoing sounds grow fainter and then cease;",0
"and, between the river flowing and the fair green trees a-growing,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and, between the river flowing and the fair green trees a-growing,",0
"you'll not want business, for we need a lot",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
you'll not want business, for we need a lot",0
"still, upon a flower,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
still, upon a flower,",0
"god prosper long our noble king,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
god prosper long our noble king,",0
"leave the garden walls, where blow",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
leave the garden walls, where blow",0
it's a pretty early start.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
it's a pretty early start.",0
"he takes you from your easy-chair,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
he takes you from your easy-chair,",0
accept the gift which i have wrought,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
accept the gift which i have wrought",0
long-drawn bill of wine and beer,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
long-drawn bill of wine and beer",0
"a crow dot sat a-squawkin', ""i's a mockin'-bird.""",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a crow dot sat a-squawkin', ""i's a mockin'-bird.""",0
"a day's experunce 'd prove to ye, ez easy 'z pull a trigger.",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a day's experunce 'd prove to ye, ez easy 'z pull a trigger.",0
"euryalus stood list’ning while he spoke,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
euryalus stood list’ning while he spoke,",0
"moonstruck with love, and this still thames had heard",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
moonstruck with love, and this still thames had heard",0
"yea, all the world it might be, and all sounds of the earth were stilled",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
yea, all the world it might be, and all sounds of the earth were stilled",0
as hebe's foot bore nectar round,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
as hebe's foot bore nectar round",0
"till, fur 'z i know, there aint an inch thet i could lay my han' on,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
till, fur 'z i know, there aint an inch thet i could lay my han' on,",0
she listening sate.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
she listening sate.",0
"from alton bay to sandwich dome,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
from alton bay to sandwich dome,",0
even now eclipses the descending moon!--,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
even now eclipses the descending moon!--",0
"some thought of me, a last fond prayer",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
some thought of me, a last fond prayer",0
ode read at the one hundredth anniversary of the fight at concord bridge,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ode read at the one hundredth anniversary of the fight at concord bridge",0
and my white cottage--plain.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and my white cottage--plain.",0
"begins, but endeth nevermore;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
begins, but endeth nevermore;",0
"that throng our pilgrimage. its sympathy,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that throng our pilgrimage. its sympathy,",0
"valentines, paper and tinsel,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
valentines, paper and tinsel,",0
when lips and heart refuse to part again,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
when lips and heart refuse to part again",0
waiting the flutter of his homemade fly;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
waiting the flutter of his homemade fly;",0
"whereto we claim sole title by our toil,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
whereto we claim sole title by our toil,",0
"our hope, our remembrance, our trust,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
our hope, our remembrance, our trust,",0
that _she_ should walk beside him on the rocks,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that _she_ should walk beside him on the rocks",0
"far out, in peace, the white man's sail",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
far out, in peace, the white man's sail",0
"of the bivouac fire apart,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
of the bivouac fire apart,",0
"such civil war is in my love and hate,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
such civil war is in my love and hate,",0
